STR_NAME,STR_LONG,STR_LAT
SHORE,18.591874343296585,-34.03686015918202
VILLA,18.59093520558453,-34.03659479604736
OAK LAND,18.590818494262674,-34.0358792565101
KEURBURY,18.59068222942552,-34.03436442770511
BLACKBURY,18.58977265862224,-34.03501247603408
SEPTRE,18.58926858859311,-34.03673607640947
RIDGEWAY,18.589245955483037,-34.03934787218259
GREENHAVEN,18.5898819268591,-34.039015229487866
FLYCATCHER,18.588950771481375,-34.03979391441955
WESTHAM,18.58568480316707,-34.03877821914232
STANFORD BRIDGE ,18.585697619492176,-34.03878043141585
EVERTON,18.584525999085987,-34.03875390670403
NEWCASTLE,18.583589467066748,-34.037152278932574
SHEFFFIELD,18.583169316283644,-34.03599910881654
IPSWITCH,18.585564136466605,-34.03598224922042
TOTENHAM,18.587487853120017,-34.036098997145864
BRINDLE,18.588011958047215,-34.03371897159905
FRIENDSHIP,18.58739182864039,-34.03135251338969
CLONER,18.586308121366038,-34.0316212459363
WOLVERHAMPTON,18.58312100207107,-34.033477564694984
PICCADILLY,18.58312100207107,-34.033477564694984
TROPICANA,18.585620111843,-34.03004446812925
IMPERIAL,18.585353077154313,-34.029268260708854
WELTEN,18.584428039862363,-34.02827121517411
CAESARS,18.58571491399056,-34.02720274967638
NUGGET,18.58523159011368,-34.028756239449734
JO,18.588286061795976,-34.02886664563246
CEDRIC,18.58842701620668,-34.02924731653988
STARDUST,18.587568881554418,-34.02942897043536
SHANA,18.59038360291722,-34.03241280765456
JODY,18.5905002055909,-34.032526351823876
SANDURY,18.591180082130148,-34.03164524100579
TEXAS,18.59299667269115,-34.02734877257309
OREGAN,18.59440913489959,-34.028167758604056
ARTEMIS,18.598004372999164,-34.03049125981389
GANYMEDE,18.598004372999164,-34.03049125981389
JENNER GARDENS,18.59835345945528,-34.031228336118836
THETIS,18.597595003582907,-34.031537935091926
HERBA,18.597804957031205,-34.03227335931167
DENNEBURY,18.592678466750037,-34.03468338025484
ROSE PETAL,18.593672916597853,-34.03536804114478
MERRIFIELD,18.598048847972027,-34.03557135941252
FESTA,18.59660377272513,-34.037040573958095
ORREL,18.599228694110806,-34.03928956282114
MOUNTVIEW,18.600410183365366,-34.03854514896554
EUCLID,18.60229486193041,-34.037226027914244
JUNO,18.599146316309437,-34.037026485601615
TONI,18.599191618749455,-34.03430179600714
THOMPSON ,18.601051771821112,-34.035499104798994
BEGONIA ,18.602949694977493,-34.03676010778932
MERRYDALE,18.605589820110623,-34.03249014951741
MALVA ,18.602871302581285,-34.03180751375561
APPELIEFIE,18.602872834665323,-34.03229208484916
BLOUBEKKIE,18.60056300166022,-34.03166889329641
AGRETJIE,18.600009254918483,-34.03050004967775
JOYCE ORDBROWN,18.5991008097764,-34.027431928675014
FRANS OERDER,18.60045985381295,-34.02686388895634
WREN SARGENT,18.60119717283689,-34.02680317510511
CHARLES PEERS,18.603187070748366,-34.026872719465814
WILGERBOOM,18.60380379476388,-34.029671670672805
GEELBLOMMETJIE,18.612330846085417,-34.02890325709262
BITTERAPPEL,18.611997727510673,-34.02832072652664
KAMEELTJIE,18.615422098422208,-34.02988660445462
MORNING GLORY,18.6124916612126,-34.03528200942449
EULALIA,18.613013255073824,-34.03674185789906
BRAKBOS,18.608124098007735,-34.03674890978639
KAPOKBLOM,18.60661364140044,-34.03695819788945
HAAKDORING,18.603727935319,-34.03685877880089
DEKRIET,18.6045086169707,-34.038089611140464
FONTEINBOS,18.6045086169707,-34.038089611140464
GALBESSIE,18.604275310402635,-34.039592139941746
KANFERBOOM,18.603252808921695,-34.03740717427333
TORSIG,18.60133045221829,-34.039190465662315
JEANNE,18.602034537465407,-34.03930091058286
FISHERMAN`S,18.600996259141255,-34.041411623003206
SARINGA,18.60203482130456,-34.04305349600345
ORANJERIVIER,18.60661098407896,-34.04188498345346
WILGERIVIER,18.606471972965725,-34.0428728257467
SUPERIOR,18.60725414116092,-34.04616248320037
WINNIPEG,18.60841230300144,-34.046069262828965
KIESKAMMA,18.60822643712888,-34.041340214345496
GREAT BRAK,18.609689565741128,-34.04179788030757
FALKLAND,18.612709394951263,-34.04186490269827
TABAGO,18.611707478622705,-34.04107404077943
ST HELENA ,18.61410166866736,-34.04133175170775
TAHITI ,18.6145686827863,-34.04230234600292
CORSICA,18.61417511172116,-34.04490597605898
TIMOR,18.61498230776403,-34.0465476609198
CLYDE ,18.612779608594185,-34.04658569235992
NIGER,18.610270971286166,-34.04606615381926
MERSEY,18.609690661212284,-34.04626264825164
KONGO,18.60906825538164,-34.046452240282
EIRE,18.60851653300301,-34.047685563983386
HAMBURG,18.611937089989645,-34.04964874878391
SAN FRANCISCO,18.612476009150146,-34.04850947271702
GRAND CANYON,18.615325080133125,-34.04852518292764
NEW YORK,18.613938107743454,-34.04897497489614
COPENHAGEN,18.613673228037673,-34.05222748745081
MONTEVIDEO,18.61530283362347,-34.05174803310791
SEATTLE,18.615770484950243,-34.05276640649706
ORLY,18.618181007914906,-34.051989146702695
PORTOBELLO,18.617707830845895,-34.050874303670525
WALL,18.61725451084712,-34.04941694509162
MANDOLEIN,18.62194224149342,-34.04859303997708
PHILLIPINES,18.61552999394864,-34.04429460072454
CHARLIE,18.61800068685039,-34.04307484140666
BUICK,18.620661663482114,-34.04263232067435
TRAMPOLINE,18.62046722271484,-34.04223054620234
CADILLAC,18.62243681129863,-34.04156723355673
HENGELAAR,18.622221138080718,-34.04116539466065
AUSTIN,18.62363826748082,-34.04227455729933
TRIUMPH,18.6229730288271,-34.043138873977455
VOLVO,18.622678923211083,-34.04323803931123
SINGER ,18.621448356830804,-34.04408844239475
PONTIAC,18.621680694219307,-34.04503124315389
DATSUN,18.62214987969402,-34.0442736192698
CHEVROLET,18.624397586401788,-34.044196506127754
CHRYSLER,18.625169331538636,-34.04522899482425
OVAL NORTH,18.628280773301974,-34.03914868709401
ELLIS PARK,18.629321393297158,-34.03921268219872
SNOOKER,18.627423923478013,-34.03831669581735
MUURBAL,18.626420272209753,-34.0386321081889
TENNIS,18.62668746615965,-34.038533080153684
CRICKET,18.624945781912984,-34.03866870876474
MONOPOLY,18.627529095255845,-34.037271253843095
ROLBAL,18.625989710152318,-34.03595036274466
DAMBORD,18.621930999454612,-34.03572609315304
BICYCLE,18.62287345683007,-34.03593073463405
BILJAART,18.622782254408694,-34.03640935425803
GYMKHANA,18.62122673946799,-34.03583886932391
KORFBAL,18.621021165674744,-34.03655494402202
JUDO,18.620423993870965,-34.03786216247648
VEERPYL,18.621387528048132,-34.03818213063631
NETBALL,18.62342480112058,-34.037716273666746
KARATE,18.62275235199751,-34.04035115117787
KENNETJIE,18.62175587190947,-34.03934289701328
HOPSCOTCH,18.62175587190947,-34.03934289701328
LUDO,18.62043580872171,-34.03914500350139
SWEMMER,18.61864509614409,-34.038467830537755
KERREM,18.618497690827976,-34.03958525556574
BADMINTON,18.618181132560945,-34.03751078219726
WATERLILLY,18.61854073738573,-34.03487946459968
ATLETIEK,18.61952482074944,-34.03641284221693
SWEET WILLIAMS,18.622116045639167,-34.03372754409863
COLEUS,18.620258197141542,-34.03149812919624
ASPIDISTRA,18.617553136101304,-34.031966745727765
KALKOENTJIE,18.616134851566272,-34.03105291722083
HOLLYHOCK,18.617157251929424,-34.02844733304996
SKILPADBESSIE,18.622957367435873,-34.03277874106514
NICOLA,18.62554243004479,-34.02908618614989
VANESSA,18.627748761690857,-34.030068780949755
ANNETTE,18.629594870476346,-34.027119624947
TESSA,18.63006785827863,-34.03012987168954
PRISCILLA,18.629316933917014,-34.0311012515855
PAMELA,18.630824103441274,-34.03190137496384
TANYA,18.63056885672207,-34.03313118232071
ANNA MARIE,18.62906193397542,-34.03296662607052
ALTA,18.6288774791133,-34.03374813738102
MARIETJIE,18.6288774791133,-34.03374813738102
OLUMPICS,18.62701831058769,-34.03491674236703
SCRABBLE,18.627317189509053,-34.03632627003796
OLYMPICS,18.628654565666388,-34.03587504929147
ESTELLE,18.631432178346213,-34.034039800076975
MARRIANNA,18.631538411194743,-34.03509038822039
SOFIA,18.630590386247672,-34.03608372220201
BISLEY,18.62866372431864,-34.03789898832174
OLYMPICS ,18.629677928554333,-34.03755946833463
OVAL EAST,18.63265794776352,-34.03967120147745
OVAL,18.632076288100006,-34.038321692048754
MARALIZE,18.63220578604582,-34.03421115316407
BROWNE,18.635310512288186,-34.043429413158066
HULL,18.636292213344028,-34.04401605518029
THERESE,18.641609720454095,-34.05401146732694
BOKKEVELD,18.640501315123622,-34.054231357075196
STEENBOKSBERG,18.636841739819175,-34.05147998936658
HANTAMSBERG,18.63868210567215,-34.05186179557573
HEUNINGSBERG,18.638309570065342,-34.05154516822808
RHABOKSBERG,18.639039743313603,-34.052167108191725
TSITSIKAMMA,18.638205314823196,-34.05344706282802
SKOONGESIG,18.638205314823196,-34.05344706282802
MATSIKAMMA,18.637859952113697,-34.053132768827936
WABOOMBERG,18.63739094548494,-34.05410502420856
ELANDSKLOOF,18.637492917347682,-34.05282066380461
LEMUR,18.632085767515292,-34.053002934226214
IBEX ,18.632455634235384,-34.052704285443006
LOHENGRIN,18.63462842998404,-34.05055613668765
DON CARLOS,18.633159155706643,-34.047989200518
PARSIFAL,18.634159986114387,-34.04884636952626
OTELLO,18.634632503763907,-34.04763748865059
SALOME,18.635176980362804,-34.04967653291218
CARROT,18.63797538280009,-34.048588740008356
PAGAN,18.63885456469629,-34.047873074327875
MELON,18.63946467677545,-34.04708123752176
WILDE SALIE,18.638421700834645,-34.04618777966073
SOUR FIG,18.638122980394503,-34.046437327008164
SIEGFRIED,18.63355824834987,-34.04625271491547
DE LAREY,18.63348311240968,-34.045718342687785
FERRARI,18.632081661194334,-34.044175023538045
FARRAR,18.634634956399,-34.04481799967384
OVAL SOUTH,18.632035785506016,-34.042835922020224
JENSEN,18.63255014437198,-34.04242050832251
LAGONDA,18.631160408316333,-34.04211433930319
GUINEAS,18.629950501928757,-34.044339705716745
MACBETH,18.631693290105215,-34.046357577057464
PEUGEOT,18.626010764720156,-34.04593248615497
PALESTRINA,18.626833626830514,-34.04709568914976
ARABELLA,18.626735816619508,-34.048136644365954
CINDERELLA,18.62715085928541,-34.047784059294905
FAUST,18.629155138604695,-34.04949398795082
ELEKTRA,18.62814574954876,-34.04864802145448
GLORIANA,18.628492763100354,-34.05058282331468
ELEPHANT,18.62950996974374,-34.05143106502867
ROOIKAT,18.630359006299273,-34.05337413802711
KNOBWOOD,18.627681686168437,-34.05107169699411
STAG,18.627562349206297,-34.05431228696693
GREENLEAF,18.624509193403423,-34.05177649864764
KLIPDORING,18.6273235328588,-34.05077085664913
KRAAIBOS,18.626928173903767,-34.05043384247324
KRUISBESSIE,18.626534787246733,-34.05009232542376
TANGO,18.62367877661697,-34.05001600394514
KOFFIEPEER,18.62458340403721,-34.04975732819423
POMERGRANATE,18.62497331870023,-34.04943397232284
SONATE,18.622130724147517,-34.04947350882719
MUNUET,18.62072754824254,-34.05003507779312
SIMBAAL,18.62149478774718,-34.051158241034464
EMERY,18.622545922208765,-34.05260213569449
ELOFF,18.618192348740017,-34.05328849283024
WINSOR,18.618914937732928,-34.053058594575184
COLOSSEUM,18.619273466890846,-34.05575411095214
ACROPOLIS,18.619273466890846,-34.05575411095214
TRAFALGAR ,18.61935734093097,-34.05719905010268
EIFFEL,18.62040904490008,-34.0568416961867
WANKIE,18.619806838685847,-34.05557545866851
KOOLHOUT,18.62221166065031,-34.05502393409672
KRINGHOUT,18.622413033469442,-34.05543474157138
SKELETON,18.623808836953884,-34.06083233726227
OPPELSKOP,18.624472414343256,-34.05979762313025
WOODY,18.624640076779084,-34.06014521952068
VLAKKENBERG,18.625087607861296,-34.05914590422438
THREE FIRS,18.62384447657435,-34.05955680329449
TROLLEY,18.62384447657435,-34.05955680329449
DIAGONAL,18.626995509562313,-34.058428242664576
COBBLESTONE,18.626742844009893,-34.05812321417882
BLOCKHOUSE,18.626742844009893,-34.05812321417882
FIGTREE,18.625641991559796,-34.05640698577869
BLINKBLAAR,18.62438810586528,-34.057228047554524
TIERBOSKAT,18.627571835920406,-34.0552634141967
LUIPERD,18.629717717202126,-34.055089593697765
BUTTRESS,18.631601348420414,-34.055570803971946
CASCADE,18.629920179788375,-34.05772488464356
CHIMNEY,18.629920179788375,-34.05772488464356
CAVE,18.628957457933158,-34.05688357363605
LEDGE,18.629520043643588,-34.057953564867745
GULLEY,18.630954024961557,-34.05958060653422
OLIFANTSOOG,18.630954024961557,-34.05958060653422
SUGARLOAF ,18.62922401017943,-34.060542275461266
NUTCRACKER,18.62816188668323,-34.06057963694629
OUTLOOK,18.627907280515362,-34.060270097472156
KLOOF CORNER,18.629073295252216,-34.0600797941515
CABLEWAY,18.627643103798867,-34.05806283751991
HANGBERG,18.627266392432723,-34.0587536099098
KLASSENS,18.627652797539774,-34.05995830316202
SLANGOLIE,18.62685267647771,-34.06086640628897
LEMOENSHOEK,18.625925369180415,-34.06281086000319
ROCKIES,18.62613064790938,-34.063228435137205
KILIMANJARO,18.631809460041534,-34.06340339415901
DOLOMITES,18.628818749043944,-34.06519737871714
LEBOMBO,18.629858398420993,-34.06565803188881
ALPS,18.633756868768042,-34.066476565235476
GIANTS CASTLE,18.632591012990407,-34.065156876010356
KARDOUW,18.6326131546518,-34.06356576844158
GRACIA,18.634757709040933,-34.063040265116854
PRINCE ALFRED,18.635935398520427,-34.06417741436615
ARARAT,18.63562997865969,-34.0586727577272
ETNA,18.635877163468436,-34.0589754971277
MATTERHORN,18.635108220831572,-34.06049227258888
JUNGFRAU,18.635303605792814,-34.06120504787502
VAN RHYN,18.632328784945084,-34.060937001490316
ARRAT,18.63251972807004,-34.0583073999287
WATERVAL,18.63414290392809,-34.05695771334087
CREVASSE,18.63341359823861,-34.05736573204997
CRAG,18.632348753045907,-34.05744143261732
KONTOER,18.632349078193965,-34.05648808043535
TUNNEL,18.633231449172982,-34.055974598528735
PLANTASIE,18.63198745667276,-34.05535108904435
BIEDOUBERG,18.635895898699065,-34.05586081579033
BLAAUBERG,18.635895898699065,-34.05586081579033
OLIFANTSHOEK,18.636820685838376,-34.05618809736547
BAAKENSKOP,18.63606902901035,-34.05524153513496
PAPPAGAAIBERG,18.638669622575854,-34.05462490859871
BRANDWACHT,18.639189543473687,-34.055309333551556
THERONSBERG,18.640090334832088,-34.056396047735646
OUDEKLOOF,18.63929113200107,-34.05791952033204
DWARSBERG,18.63771387283202,-34.05727480721954
SPITZKOP,18.637175399144105,-34.05756395601771
KAROOPOORT,18.638164107424906,-34.058046928640486
DU TOITSKLOOF,18.639676129737374,-34.059502528797935
ROODEBERG,18.639574016114118,-34.06043557942929
PAKHUIS,18.64084309747064,-34.06076609462842
KEEROMSBERG,18.64200358903348,-34.059771052196
BOTTERKLOOF,18.640901239701268,-34.058922665512796
BAINSKLOOF,18.640400755167715,-34.05834648408568
BAYERN MUNICH,18.641735632568736,-34.059228729004744
CELTIC,18.643085876258763,-34.0588133358251
WANDA,18.641380592660553,-34.05628712831492
FAY,18.641184184900073,-34.055910173900784
ADA,18.64592573148821,-34.0579343029159
DEBORAH,18.645232369746985,-34.0584101091502
DAPHINE,18.646256104743134,-34.05850546498376
SANTA BARBRA,18.64812268104284,-34.058710749054434
RANGERS,18.6432466659553,-34.059390937918145
INTER MILAN,18.642472847735732,-34.05956467903342
AJAX AMSTERDAM,18.643124294052345,-34.06008199853036
VILLA REAL,18.643992003870657,-34.059720394221166
DYNAMO MOSCOW,18.643974957065858,-34.06044045506135
MIDDELBERG,18.64124340780707,-34.06108279316691
MOSTERTSHOEK,18.642732050462612,-34.06229516104344
PORTO,18.64395056293764,-34.061958995789496
TIERKLOOF,18.643491884463064,-34.062718824808385
REAL MADRID,18.644283817124812,-34.061604145013746
MAUREEN,18.645698922229826,-34.061864259173554
STACEY,18.648099118796075,-34.06230388196569
MARCIA,18.64693027135193,-34.06338911091435
MARTINE,18.648101962613048,-34.064262433628
MAANSKYNKOP,18.6425856457157,-34.06525170554691
MEIRINGSPOOR,18.64253805974601,-34.064845885472906
GIDEONSKOP,18.64247788475561,-34.063982508679224
HEXRIVER,18.642017028824586,-34.06360703924691
KELPGULL,18.638537934347177,-34.063477454004456
STRANDWOLF,18.638617959423232,-34.063800384924264
NADOUWBERG,18.629034751485342,-34.06661340770575
SNOWDON,18.62691368436267,-34.06582943211304
MATOPOS,18.6276283372666,-34.06614487485119
KAMIESBERG,18.627591064092854,-34.06805371747475
STROMBOLI,18.62455005802425,-34.065157366861385
HUISRIVIER,18.62542467829773,-34.06298963810891
CUMULUS,18.620108983407295,-34.06432559693152
BERGWIND,18.619989718753356,-34.06476246178814
POTEZ,18.620225728177257,-34.065497924546406
CURTISS,18.61849845601865,-34.06556635687157
JUNKERS,18.617798216688225,-34.0665226341685
WHITLE,18.616688394553105,-34.065948969452094
CARAVELLE,18.615543882369472,-34.06504839005029
DEFIANT,18.616209819969345,-34.065154143597404
AQUAMARINE,18.618371450621446,-34.06159989329404
STRATUS,18.619975983731223,-34.06374001192216
SOUTH EAST,18.62017127751201,-34.063401736223135
NORTH WEST,18.6201555922686,-34.06293515493239
MONSOON,18.61962843789751,-34.06263377012949
ZENITH ,18.6201521866482,-34.06219148763998
OXFORD ,18.620103930062992,-34.058733934956884
MARQUISITE,18.618358677538378,-34.06065551685065
MOONSTONE,18.61696347687432,-34.0609777038273
MADAGASCAR,18.61614600425139,-34.06052016089544
GERMISTON,18.618485342790187,-34.05745553156848
SWELLENDAM,18.61746686673752,-34.05660944936261
MIDDELTON,18.61746686673752,-34.05660944936261
PRISKA,18.61271664203043,-34.05663514311384
OUTDSHOORN,18.613086134080238,-34.05748598472482
UPINGTON,18.613084231027436,-34.058858536223255
RIVERSDALE ,18.614056003583638,-34.05965717634312
ERMELO,18.6125444955836,-34.05902361455279
ARGO,18.610209076517897,-34.06202729025278
RAPIDE,18.610696763092285,-34.06323010453336
SEA OTTER,18.610696763092285,-34.06323010453336
RAPTIDE,18.610939259744594,-34.063735719420166
ENVOY,18.61143182735321,-34.06358852686191
ICELAND,18.613584919226938,-34.06137759027055
LOCKHEAD,18.61383715099915,-34.06723822394652
SABRE,18.612500058764102,-34.06743009483056
SHACKLETON,18.612500058764102,-34.06743009483056
BEAUFIGHTER,18.60985107260777,-34.06590491857445
HAMPDEN,18.608321057918833,-34.0659563968044
GRUMAN,18.609048281009898,-34.0652420086474
CAPRON,18.60831825193632,-34.064518473326494
THUNDERBOLT,18.60509018867966,-34.065781531884156
SWORDFISH,18.605356291262627,-34.065442065188456
STEARMAN,18.605568636087174,-34.06686262973631
WARHAWK,18.606892820338146,-34.06775486385372
INVADER,18.60305626220932,-34.06643308471916
KITTY HAWK,18.60220683220794,-34.066823833662745
SKUA,18.60230536715274,-34.06749444383443
MARAUDER,18.601558851600547,-34.067685850347424
FIREFLY,18.601758594550553,-34.068114593003344
SEAFIRE,18.600520121287175,-34.06795744084613
TEMPEST,18.604170356579637,-34.06961000422358
TIGER MOTH,18.603397575472417,-34.069693155696264
SEAHAWK,18.60333080218558,-34.069260213946855
FIAT,18.60406082823999,-34.068354295430346
KITTY  HAWK,18.605872000733196,-34.06963575618969
LUKANNON,18.58766977775468,-34.078133636745136
NIGHTJAR,18.541980277389783,-34.08222244723361
TIDAL,18.554063089448462,-34.08628882343993
ULM,18.569754283363288,-34.07309587728008
AMALINDE,18.5692522089702,-34.07304228152441
UTICA,18.568767313977403,-34.072483898029695
FLODDEN,18.568767313977403,-34.072483898029695
BERLIN,18.5682244090262,-34.07313333440398
SALERNO,18.568326904343483,-34.07349429881147
2ND GATE,18.56720081483887,-34.074143932564645
LEPANTO,18.565692536414012,-34.07321456204391
GATE,18.566999063576183,-34.073340878210715
TARANTO,18.56703807594811,-34.07306154723383
CULLODEN,18.566017356517175,-34.07216770490614
GETTYS,18.565908108255442,-34.071858551541645
NORTH END,18.566760054702097,-34.07198326095929
AMIENS,18.568592193875983,-34.07196040784845
BRITAIN,18.568436938109947,-34.07145050723547
BUSY,18.568014124927373,-34.070231982346954
BEAGLE,18.565662127864126,-34.06817726182603
BORZOI,18.565346837799478,-34.06935487250591
VIMY RIDGE,18.56290951027077,-34.07129799990503
VERDUN,18.562329817452607,-34.07199460945882
OKINAWA,18.562781602300888,-34.072156235798765
LUZON,18.562868337127675,-34.07243826551038
AACHEN,18.565363773069336,-34.07219018583578
AGINCOURT,18.56414156007469,-34.07271774953371
BANNOCKBURN,18.564446973011613,-34.07389980950268
CRECY,18.56237140078594,-34.07423050406289
DUNKIRK,18.561530162448708,-34.071604108558105
DIEPPE,18.560820045736456,-34.07208613498614
CAMBRA,18.560820045736456,-34.07208613498614
CAEN,18.560924697951187,-34.07330354917192
ALAMO,18.562740784376032,-34.07529334745841
LEYTE,18.56455348246506,-34.07495495613956
SARDYN,18.558740205866755,-34.07625493056802
PRIVATEER,18.54998547341908,-34.07512784921982
STEAMBOAT,18.55204980402841,-34.07552529441439
HARING,18.555582594002615,-34.07382299814409
SCOONER,18.552795862390735,-34.07271304737232
KORVETTE,18.552123118228657,-34.073143322255945
DINGHIE,18.55275781816894,-34.07446859894277
CATAMARAN,18.55084778809978,-34.07365928811411
VLAGSKIP,18.54989818747719,-34.07274528866322
WAVECREST,18.549646288720062,-34.07219670011004
INFANTA,18.552302133196108,-34.0710750065574
QUOIN,18.551070433911374,-34.07071892439609
VIDEL,18.551565407664775,-34.07061480480222
PADRONE,18.552831603774187,-34.07096199160784
MERMAID,18.556590486193002,-34.06899003424095
TUNNY,18.556016284490923,-34.071949424138715
WALVIS,18.55640750692516,-34.073003350367756
MAASBANKER,18.55867963237875,-34.07368766271743
JENA,18.560526125189202,-34.07103933168558
BONITO,18.559796201258177,-34.07073712565027
ADMIRALS HILL ,18.559625656051647,-34.06997457924299
SPOONER,18.559090579959747,-34.070105632718935
CAPTAINS,18.55907675653376,-34.07010926590302
PINNACLE,18.5580418269173,-34.069856205002914
FERRY ,18.557857000080634,-34.069346535298905
FERRY,18.55819852432996,-34.06853375497946
BOSUNS,18.558946449933224,-34.068317870830235
SPINNAKER,18.559254272625026,-34.06956080669234
BURMA,18.562160028798814,-34.070483973077415
PAPILLON,18.561673848033532,-34.069220124410165
POINTER,18.561634005278467,-34.0690870292098
WHIPPET,18.56285172574503,-34.06843775018764
CORGI,18.56469259354171,-34.068387939752014
GLASS ,18.538874570051522,-34.068561981759245
RECIFE,18.547658146941153,-34.07232011554624
BRITTANICA,18.547658146941153,-34.07232011554624
INTERNAL,18.547995310270892,-34.07149872903744
SLOOP,18.547441311719716,-34.075305568696756
LINER,18.548815375844708,-34.077120401688916
CANOE,18.547654843561254,-34.07819904545029
BEAK,18.526702257687923,-34.064346225613804
MOLLYMAWK,18.522502799564144,-34.059582960440586
BUTCHERBIRD,18.521661061832873,-34.0601373512589
CROSSBILL,18.521661061832873,-34.0601373512589
BLUEBIRD,18.521260051997174,-34.05583460294026
FLOWERPECKER,18.520602714114965,-34.05485406096394
FANTAIL,18.52217465595869,-34.0553405147197
VANGA,18.52371084259283,-34.055213419773196
THORNBILL,18.523381626588307,-34.05609810499626
JACAMAR,18.522407130859676,-34.05749556128866
PEPPERSHRIKE,18.52233956270282,-34.05706526713575
WHITE-EYE,18.522212023630832,-34.056663809842455
PALMCHAT,18.52208054987222,-34.05591338388323
TROGON,18.52133995021951,-34.05857435101654
GOLDFINCH,18.522444502868673,-34.05871532990517
FROGMOUTH,18.523415312670213,-34.058600242666046
BABBLER,18.52486968390704,-34.06038839273409
BAYWING,18.52486968390704,-34.06038839273409
SANDGROUSE,18.52587042980212,-34.05938526580839
FIGBIRD,18.52578808409658,-34.0589772171791
TROPICBIRD,18.525639212148374,-34.05823950607275
LYREBIRD,18.525710603612634,-34.05859327759636
SHOEBILL,18.52679270628863,-34.05769378147078
HAMMERHEAD,18.527843555456535,-34.05793592606382
UMBRELLABIRD,18.527693941649872,-34.057166762419584
VERDIN,18.52631155542284,-34.05601306439192
OXPECKER,18.52574395281452,-34.0565911985816
KAGU,18.525928021745564,-34.05741843032539
THORNBIRD,18.525486225558,-34.057481388366575
OSTRICH,18.52568182296267,-34.055631399958884
ROADRUNNER,18.527028400828968,-34.05414156130404
GRASSQUIT,18.527185936395558,-34.05472519755544
LORIKEET,18.527361213674038,-34.055547049470725
TRUMPETER,18.528689610603966,-34.057029844694284
PUFFIN,18.529438171616228,-34.0573162522653
FAIRY-WREN,18.53009720927806,-34.06050445722864
MANAKIN,18.52942422217271,-34.06058921552101
HERMIT,18.529174395166205,-34.05939610236458
TODY,18.529258560557203,-34.059773298823025
GUINEAFOWL,18.52790926376992,-34.05828268149755
MALEO,18.52798504625567,-34.05866360770011
SEEDSNIPE,18.528068831692156,-34.05907797638799
DIPPER,18.52710275447245,-34.05921417881084
ANTSHRIKE,18.52710275447245,-34.05921417881084
RAIL,18.528163038790233,-34.059494141072236
PITTA,18.5283232642786,-34.060311511456256
CARACARA,18.527434321128528,-34.0608641785566
TURACO,18.527357197940116,-34.06046652859015
DODO,18.526680368825,-34.05968709488161
BULBUL,18.52494941966942,-34.060790731414485
GYRFALCON,18.529182547260906,-34.06202927673048
BOWERBIRD,18.529182547260906,-34.06202927673048
SUNBITTERN,18.529505723035804,-34.061005962466766
LOGRUNNER,18.530273916930422,-34.06132685261723
WHISTLER,18.529698082466627,-34.061955826313586
SILICA ,18.53262128264658,-34.0661714022131
SHUKOOR HOOSAIN,18.526886645959593,-34.04528022343898
PAIGE,18.526765229526035,-34.0455970688878
JUDY,18.526765229526035,-34.0455970688878
HAROON,18.526406706750112,-34.0465416088453
PRINIA,18.526233713450452,-34.048588831078646
MISTLETOE,18.526884124207175,-34.048498353893024
DOLLARBIRD,18.526615208697862,-34.05385733066903
CATBIRD,18.526615208697862,-34.05385733066903
WOODSWALLOW,18.526615208697862,-34.05385733066903
BROADBILL,18.525463571396703,-34.05377770064241
VIREO,18.524505800005496,-34.05384918928433
YUNUS,18.52473518946212,-34.05105667134603
FALDIELAH,18.52473518946212,-34.05105667134603
SHOVELLER,18.525324735239224,-34.05138168961066
REDSHANK,18.524372253549952,-34.04884701524978
WHIMBRELL,18.524372253549952,-34.04884701524978
AARON ,18.524754123078424,-34.04768835452046
WHYDAH,18.523141358667345,-34.04838698124043
THEMBELIHLE,18.524135598262042,-34.05041959445308
CASSIEM,18.523113722905528,-34.05056071754982
LONGWAY,18.523703269740494,-34.05080478418014
KUMUA,18.523681385096193,-34.050980707931096
SHAMEEZ,18.524192466049243,-34.05074032289645
SUNBIRD LINK,18.523908660876753,-34.052072630702504
BARWING,18.52400463759228,-34.05388804490171
WAXWING,18.522929630696115,-34.05386816499681
BERRYPECKER,18.520388693413004,-34.05396613258259
KILLDEER,18.520388693413004,-34.05396613258259
BOTTOM,18.516456161243017,-34.05031038845381
LAST,18.516350618748234,-34.049805126686614
FISHERSMAN'S,18.51932558871142,-34.04747286327695
CRAKE,18.519853634473158,-34.04584544196325
DICK,18.524081285659975,-34.04496743549321
AURIEL,18.5261492572108,-34.045379931485904
PATRICK,18.525607168914817,-34.04540191406223
CARA-CARA,18.525536573637485,-34.04473385298089
CANDELABRA,18.527070548553674,-34.04486372149791
GOOSE,18.526697123921455,-34.043890903105684
VULTURE,18.524493333768294,-34.043143159269476
STRANDFONEIN,18.527214188475,-34.04204721873283
SILJEUR,18.523155344314347,-34.03507168269503
BEATRICE,18.5228982189192,-34.03512026763864
BUSHBUCK,18.521528950477823,-34.03776089253485
ROD,18.516718013380764,-34.037009595986625
TSESSEBE,18.519693474649657,-34.03443165506856
CONRAD,18.51580140494606,-34.02827031471472
DEREK,18.514724300154622,-34.030697904920444
DENNIS,18.514724300154622,-34.030697904920444
PRUDENCE,18.510221164766882,-34.0336888545518
ZEEKOE,18.51279049332513,-34.035400671270914
